"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"GBR","QGDP","TOT","PC_CHGPP","Q","1955-Q2",0.070309361,
"GBR","QGDP","TOT","PC_CHGPP","Q","1955-Q3",1.948748832,
"GBR","QGDP","TOT","PC_CHGPP","Q","1955-Q4",-0.489991897,
"GBR","QGDP","TOT","PC_CHGPP","Q","1956-Q1",1.219215197,
"GBR","QGDP","TOT","PC_CHGPP","Q","1956-Q2",-0.239853231,
"GBR","QGDP","TOT","PC_CHGPP","Q","1956-Q3",-0.138680575,
"GBR","QGDP","TOT","PC_CHGPP","Q","1956-Q4",0.339635458,
"GBR","QGDP","TOT","PC_CHGPP","Q","1957-Q1",2.08055963,
"GBR","QGDP","TOT","PC_CHGPP","Q","1957-Q2",0.028737538,
"GBR","QGDP","TOT","PC_CHGPP","Q","1957-Q3",-0.59373849,
"GBR","QGDP","TOT","PC_CHGPP","Q","1957-Q4",0.062248044,
"GBR","QGDP","TOT","PC_CHGPP","Q","1958-Q1",2.204727908,
"GBR","QGDP","TOT","PC_CHGPP","Q","1958-Q2",-2.306438173,
"GBR","QGDP","TOT","PC_CHGPP","Q","1958-Q3",2.187328478,
"GBR","QGDP","TOT","PC_CHGPP","Q","1958-Q4",0.079116795,
"GBR","QGDP","TOT","PC_CHGPP","Q","1959-Q1",0.630258196,
"GBR","QGDP","TOT","PC_CHGPP","Q","1959-Q2",1.661273234,
"GBR","QGDP","TOT","PC_CHGPP","Q","1959-Q3",2.16016561,
"GBR","QGDP","TOT","PC_CHGPP","Q","1959-Q4",2.519066488,
"GBR","QGDP","TOT","PC_CHGPP","Q","1960-Q1",2.497106227,
"GBR","QGDP","TOT","PC_CHGPP","Q","1960-Q2",-0.785893541,
"GBR","QGDP","TOT","PC_CHGPP","Q","1960-Q3",1.501031751,
"GBR","QGDP","TOT","PC_CHGPP","Q","1960-Q4",0.699740958,
"GBR","QGDP","TOT","PC_CHGPP","Q","1961-Q1",1.587735751,
"GBR","QGDP","TOT","PC_CHGPP","Q","1961-Q2",0.37310084,
"GBR","QGDP","TOT","PC_CHGPP","Q","1961-Q3",-0.481567586,
"GBR","QGDP","TOT","PC_CHGPP","Q","1961-Q4",-0.245157812,
"GBR","QGDP","TOT","PC_CHGPP","Q","1962-Q1",0.492807329,
"GBR","QGDP","TOT","PC_CHGPP","Q","1962-Q2",0.944930283,
"GBR","QGDP","TOT","PC_CHGPP","Q","1962-Q3",0.566978272,
"GBR","QGDP","TOT","PC_CHGPP","Q","1962-Q4",-0.427566027,
"GBR","QGDP","TOT","PC_CHGPP","Q","1963-Q1",0.457268801,
"GBR","QGDP","TOT","PC_CHGPP","Q","1963-Q2",4.415065315,
"GBR","QGDP","TOT","PC_CHGPP","Q","1963-Q3",0.475790821,
"GBR","QGDP","TOT","PC_CHGPP","Q","1963-Q4",2.191614535,
"GBR","QGDP","TOT","PC_CHGPP","Q","1964-Q1",0.67919602,
"GBR","QGDP","TOT","PC_CHGPP","Q","1964-Q2",1.859715319,
"GBR","QGDP","TOT","PC_CHGPP","Q","1964-Q3",0.369280877,
"GBR","QGDP","TOT","PC_CHGPP","Q","1964-Q4",1.511680388,
"GBR","QGDP","TOT","PC_CHGPP","Q","1965-Q1",-0.298284023,
"GBR","QGDP","TOT","PC_CHGPP","Q","1965-Q2",0.064351154,
"GBR","QGDP","TOT","PC_CHGPP","Q","1965-Q3",0.819103386,
"GBR","QGDP","TOT","PC_CHGPP","Q","1965-Q4",0.663052054,
"GBR","QGDP","TOT","PC_CHGPP","Q","1966-Q1",0.148968339,
"GBR","QGDP","TOT","PC_CHGPP","Q","1966-Q2",0.545034745,
"GBR","QGDP","TOT","PC_CHGPP","Q","1966-Q3",0.344458306,
"GBR","QGDP","TOT","PC_CHGPP","Q","1966-Q4",-0.458801395,
"GBR","QGDP","TOT","PC_CHGPP","Q","1967-Q1",1.317534707,
"GBR","QGDP","TOT","PC_CHGPP","Q","1967-Q2",1.440041892,
"GBR","QGDP","TOT","PC_CHGPP","Q","1967-Q3",0.469435602,
"GBR","QGDP","TOT","PC_CHGPP","Q","1967-Q4",0.531467933,
"GBR","QGDP","TOT","PC_CHGPP","Q","1968-Q1",3.597325298,
"GBR","QGDP","TOT","PC_CHGPP","Q","1968-Q2",-0.404438026,
"GBR","QGDP","TOT","PC_CHGPP","Q","1968-Q3",1.960227859,
"GBR","QGDP","TOT","PC_CHGPP","Q","1968-Q4",0.42205837,
"GBR","QGDP","TOT","PC_CHGPP","Q","1969-Q1",-0.270110917,
"GBR","QGDP","TOT","PC_CHGPP","Q","1969-Q2",0.793325956,
"GBR","QGDP","TOT","PC_CHGPP","Q","1969-Q3",0.561986454,
"GBR","QGDP","TOT","PC_CHGPP","Q","1969-Q4",0.418261945,
"GBR","QGDP","TOT","PC_CHGPP","Q","1970-Q1",-0.666233102,
"GBR","QGDP","TOT","PC_CHGPP","Q","1970-Q2",2.454907566,
"GBR","QGDP","TOT","PC_CHGPP","Q","1970-Q3",0.969263565,
"GBR","QGDP","TOT","PC_CHGPP","Q","1970-Q4",0.908748333,
"GBR","QGDP","TOT","PC_CHGPP","Q","1971-Q1",-0.569256328,
"GBR","QGDP","TOT","PC_CHGPP","Q","1971-Q2",1.822515408,
"GBR","QGDP","TOT","PC_CHGPP","Q","1971-Q3",1.785165394,
"GBR","QGDP","TOT","PC_CHGPP","Q","1971-Q4",0.355881806,
"GBR","QGDP","TOT","PC_CHGPP","Q","1972-Q1",0.143977482,
"GBR","QGDP","TOT","PC_CHGPP","Q","1972-Q2",2.666919382,
"GBR","QGDP","TOT","PC_CHGPP","Q","1972-Q3",0.27376782,
"GBR","QGDP","TOT","PC_CHGPP","Q","1972-Q4",1.576602872,
"GBR","QGDP","TOT","PC_CHGPP","Q","1973-Q1",4.914568643,
"GBR","QGDP","TOT","PC_CHGPP","Q","1973-Q2",0.171075585,
"GBR","QGDP","TOT","PC_CHGPP","Q","1973-Q3",-0.967071611,
"GBR","QGDP","TOT","PC_CHGPP","Q","1973-Q4",-0.388652205,
"GBR","QGDP","TOT","PC_CHGPP","Q","1974-Q1",-2.77211595,
"GBR","QGDP","TOT","PC_CHGPP","Q","1974-Q2",1.460443045,
"GBR","QGDP","TOT","PC_CHGPP","Q","1974-Q3",0.619858824,
"GBR","QGDP","TOT","PC_CHGPP","Q","1974-Q4",-1.453322278,
"GBR","QGDP","TOT","PC_CHGPP","Q","1975-Q1",0.036182289,
"GBR","QGDP","TOT","PC_CHGPP","Q","1975-Q2",-1.631100285,
"GBR","QGDP","TOT","PC_CHGPP","Q","1975-Q3",-0.361044415,
"GBR","QGDP","TOT","PC_CHGPP","Q","1975-Q4",1.143078175,
"GBR","QGDP","TOT","PC_CHGPP","Q","1976-Q1",1.651501165,
"GBR","QGDP","TOT","PC_CHGPP","Q","1976-Q2",-0.113298767,
"GBR","QGDP","TOT","PC_CHGPP","Q","1976-Q3",1.282334351,
"GBR","QGDP","TOT","PC_CHGPP","Q","1976-Q4",2.129114714,
"GBR","QGDP","TOT","PC_CHGPP","Q","1977-Q1",-0.040598004,
"GBR","QGDP","TOT","PC_CHGPP","Q","1977-Q2",-0.734829231,
"GBR","QGDP","TOT","PC_CHGPP","Q","1977-Q3",0.693448514,
"GBR","QGDP","TOT","PC_CHGPP","Q","1977-Q4",1.712047587,
"GBR","QGDP","TOT","PC_CHGPP","Q","1978-Q1",0.747507279,
"GBR","QGDP","TOT","PC_CHGPP","Q","1978-Q2",1.180597003,
"GBR","QGDP","TOT","PC_CHGPP","Q","1978-Q3",1.370045655,
"GBR","QGDP","TOT","PC_CHGPP","Q","1978-Q4",0.890391031,
"GBR","QGDP","TOT","PC_CHGPP","Q","1979-Q1",-0.517510419,
"GBR","QGDP","TOT","PC_CHGPP","Q","1979-Q2",4.430060558,
"GBR","QGDP","TOT","PC_CHGPP","Q","1979-Q3",-2.238184508,
"GBR","QGDP","TOT","PC_CHGPP","Q","1979-Q4",1.030358428,
"GBR","QGDP","TOT","PC_CHGPP","Q","1980-Q1",-1.127648762,
"GBR","QGDP","TOT","PC_CHGPP","Q","1980-Q2",-1.972236824,
"GBR","QGDP","TOT","PC_CHGPP","Q","1980-Q3",-0.117576961,
"GBR","QGDP","TOT","PC_CHGPP","Q","1980-Q4",-1.14533871,
"GBR","QGDP","TOT","PC_CHGPP","Q","1981-Q1",-0.191894567,
"GBR","QGDP","TOT","PC_CHGPP","Q","1981-Q2",0.168079421,
"GBR","QGDP","TOT","PC_CHGPP","Q","1981-Q3",1.079617245,
"GBR","QGDP","TOT","PC_CHGPP","Q","1981-Q4",0.060510277,
"GBR","QGDP","TOT","PC_CHGPP","Q","1982-Q1",0.015516274,
"GBR","QGDP","TOT","PC_CHGPP","Q","1982-Q2",1.014766019,
"GBR","QGDP","TOT","PC_CHGPP","Q","1982-Q3",0.233914444,
"GBR","QGDP","TOT","PC_CHGPP","Q","1982-Q4",0.643924363,
"GBR","QGDP","TOT","PC_CHGPP","Q","1983-Q1",1.775369674,
"GBR","QGDP","TOT","PC_CHGPP","Q","1983-Q2",0.640533906,
"GBR","QGDP","TOT","PC_CHGPP","Q","1983-Q3",1.040435992,
"GBR","QGDP","TOT","PC_CHGPP","Q","1983-Q4",0.737779119,
"GBR","QGDP","TOT","PC_CHGPP","Q","1984-Q1",0.631655409,
"GBR","QGDP","TOT","PC_CHGPP","Q","1984-Q2",-0.991207867,
"GBR","QGDP","TOT","PC_CHGPP","Q","1984-Q3",0.632847173,
"GBR","QGDP","TOT","PC_CHGPP","Q","1984-Q4",1.848885105,
"GBR","QGDP","TOT","PC_CHGPP","Q","1985-Q1",0.646784046,
"GBR","QGDP","TOT","PC_CHGPP","Q","1985-Q2",2.022236956,
"GBR","QGDP","TOT","PC_CHGPP","Q","1985-Q3",0.072487315,
"GBR","QGDP","TOT","PC_CHGPP","Q","1985-Q4",0.149865121,
"GBR","QGDP","TOT","PC_CHGPP","Q","1986-Q1",0.900695474,
"GBR","QGDP","TOT","PC_CHGPP","Q","1986-Q2",0.509533898,
"GBR","QGDP","TOT","PC_CHGPP","Q","1986-Q3",0.456712443,
"GBR","QGDP","TOT","PC_CHGPP","Q","1986-Q4",1.561500019,
"GBR","QGDP","TOT","PC_CHGPP","Q","1987-Q1",0.936613316,
"GBR","QGDP","TOT","PC_CHGPP","Q","1987-Q2",1.47921727,
"GBR","QGDP","TOT","PC_CHGPP","Q","1987-Q3",2.383817874,
"GBR","QGDP","TOT","PC_CHGPP","Q","1987-Q4",1.336047676,
"GBR","QGDP","TOT","PC_CHGPP","Q","1988-Q1",1.520296542,
"GBR","QGDP","TOT","PC_CHGPP","Q","1988-Q2",0.217352449,
"GBR","QGDP","TOT","PC_CHGPP","Q","1988-Q3",1.345872731,
"GBR","QGDP","TOT","PC_CHGPP","Q","1988-Q4",0.750731405,
"GBR","QGDP","TOT","PC_CHGPP","Q","1989-Q1",0.513393136,
"GBR","QGDP","TOT","PC_CHGPP","Q","1989-Q2",0.406816898,
"GBR","QGDP","TOT","PC_CHGPP","Q","1989-Q3",-0.008344433,
"GBR","QGDP","TOT","PC_CHGPP","Q","1989-Q4",0.184520093,
"GBR","QGDP","TOT","PC_CHGPP","Q","1990-Q1",0.850561025,
"GBR","QGDP","TOT","PC_CHGPP","Q","1990-Q2",0.35209975,
"GBR","QGDP","TOT","PC_CHGPP","Q","1990-Q3",-1.209277939,
"GBR","QGDP","TOT","PC_CHGPP","Q","1990-Q4",-0.412552456,
"GBR","QGDP","TOT","PC_CHGPP","Q","1991-Q1",-0.489243764,
"GBR","QGDP","TOT","PC_CHGPP","Q","1991-Q2",-0.375509086,
"GBR","QGDP","TOT","PC_CHGPP","Q","1991-Q3",-0.290975691,
"GBR","QGDP","TOT","PC_CHGPP","Q","1991-Q4",0.200923433,
"GBR","QGDP","TOT","PC_CHGPP","Q","1992-Q1",-0.044733911,
"GBR","QGDP","TOT","PC_CHGPP","Q","1992-Q2",-0.326734997,
"GBR","QGDP","TOT","PC_CHGPP","Q","1992-Q3",0.552309243,
"GBR","QGDP","TOT","PC_CHGPP","Q","1992-Q4",0.537097177,
"GBR","QGDP","TOT","PC_CHGPP","Q","1993-Q1",0.668095416,
"GBR","QGDP","TOT","PC_CHGPP","Q","1993-Q2",0.395852038,
"GBR","QGDP","TOT","PC_CHGPP","Q","1993-Q3",0.758772442,
"GBR","QGDP","TOT","PC_CHGPP","Q","1993-Q4",0.587440486,
"GBR","QGDP","TOT","PC_CHGPP","Q","1994-Q1",1.055220156,
"GBR","QGDP","TOT","PC_CHGPP","Q","1994-Q2",1.060404658,
"GBR","QGDP","TOT","PC_CHGPP","Q","1994-Q3",1.083125744,
"GBR","QGDP","TOT","PC_CHGPP","Q","1994-Q4",0.485532426,
"GBR","QGDP","TOT","PC_CHGPP","Q","1995-Q1",0.250800926,
"GBR","QGDP","TOT","PC_CHGPP","Q","1995-Q2",0.182819088,
"GBR","QGDP","TOT","PC_CHGPP","Q","1995-Q3",1.001778287,
"GBR","QGDP","TOT","PC_CHGPP","Q","1995-Q4",0.178658391,
"GBR","QGDP","TOT","PC_CHGPP","Q","1996-Q1",0.404140934,
"GBR","QGDP","TOT","PC_CHGPP","Q","1996-Q2",0.039821691,
"GBR","QGDP","TOT","PC_CHGPP","Q","1996-Q3",1.063589112,
"GBR","QGDP","TOT","PC_CHGPP","Q","1996-Q4",0.99572411,
"GBR","QGDP","TOT","PC_CHGPP","Q","1997-Q1",1.532448804,
"GBR","QGDP","TOT","PC_CHGPP","Q","1997-Q2",1.061110574,
"GBR","QGDP","TOT","PC_CHGPP","Q","1997-Q3",0.934035136,
"GBR","QGDP","TOT","PC_CHGPP","Q","1997-Q4",1.45499958,
"GBR","QGDP","TOT","PC_CHGPP","Q","1998-Q1",0.600514803,
"GBR","QGDP","TOT","PC_CHGPP","Q","1998-Q2",0.532167608,
"GBR","QGDP","TOT","PC_CHGPP","Q","1998-Q3",0.300977384,
"GBR","QGDP","TOT","PC_CHGPP","Q","1998-Q4",0.625417867,
"GBR","QGDP","TOT","PC_CHGPP","Q","1999-Q1",0.71753313,
"GBR","QGDP","TOT","PC_CHGPP","Q","1999-Q2",0.404129602,
"GBR","QGDP","TOT","PC_CHGPP","Q","1999-Q3",1.680630967,
"GBR","QGDP","TOT","PC_CHGPP","Q","1999-Q4",1.44958507,
"GBR","QGDP","TOT","PC_CHGPP","Q","2000-Q1",1.161303589,
"GBR","QGDP","TOT","PC_CHGPP","Q","2000-Q2",0.654921704,
"GBR","QGDP","TOT","PC_CHGPP","Q","2000-Q3",0.510036966,
"GBR","QGDP","TOT","PC_CHGPP","Q","2000-Q4",0.429040478,
"GBR","QGDP","TOT","PC_CHGPP","Q","2001-Q1",0.856367003,
"GBR","QGDP","TOT","PC_CHGPP","Q","2001-Q2",0.366006178,
"GBR","QGDP","TOT","PC_CHGPP","Q","2001-Q3",0.460117524,
"GBR","QGDP","TOT","PC_CHGPP","Q","2001-Q4",0.162426854,
"GBR","QGDP","TOT","PC_CHGPP","Q","2002-Q1",0.347322027,
"GBR","QGDP","TOT","PC_CHGPP","Q","2002-Q2",0.525863509,
"GBR","QGDP","TOT","PC_CHGPP","Q","2002-Q3",0.725898944,
"GBR","QGDP","TOT","PC_CHGPP","Q","2002-Q4",0.838067847,
"GBR","QGDP","TOT","PC_CHGPP","Q","2003-Q1",0.633321254,
"GBR","QGDP","TOT","PC_CHGPP","Q","2003-Q2",0.856305203,
"GBR","QGDP","TOT","PC_CHGPP","Q","2003-Q3",0.985626756,
"GBR","QGDP","TOT","PC_CHGPP","Q","2003-Q4",0.777338573,
"GBR","QGDP","TOT","PC_CHGPP","Q","2004-Q1",0.44474421,
"GBR","QGDP","TOT","PC_CHGPP","Q","2004-Q2",0.529076685,
"GBR","QGDP","TOT","PC_CHGPP","Q","2004-Q3",0.238714305,
"GBR","QGDP","TOT","PC_CHGPP","Q","2004-Q4",0.316186089,
"GBR","QGDP","TOT","PC_CHGPP","Q","2005-Q1",0.750302595,
"GBR","QGDP","TOT","PC_CHGPP","Q","2005-Q2",0.946491587,
"GBR","QGDP","TOT","PC_CHGPP","Q","2005-Q3",0.857838571,
"GBR","QGDP","TOT","PC_CHGPP","Q","2005-Q4",1.043946134,
"GBR","QGDP","TOT","PC_CHGPP","Q","2006-Q1",0.344745269,
"GBR","QGDP","TOT","PC_CHGPP","Q","2006-Q2",0.235756048,
"GBR","QGDP","TOT","PC_CHGPP","Q","2006-Q3",0.142617665,
"GBR","QGDP","TOT","PC_CHGPP","Q","2006-Q4",0.436638333,
"GBR","QGDP","TOT","PC_CHGPP","Q","2007-Q1",1.040825177,
"GBR","QGDP","TOT","PC_CHGPP","Q","2007-Q2",0.658963332,
"GBR","QGDP","TOT","PC_CHGPP","Q","2007-Q3",0.760831396,
"GBR","QGDP","TOT","PC_CHGPP","Q","2007-Q4",0.660700654,
"GBR","QGDP","TOT","PC_CHGPP","Q","2008-Q1",0.484699608,
"GBR","QGDP","TOT","PC_CHGPP","Q","2008-Q2",-0.476414117,
"GBR","QGDP","TOT","PC_CHGPP","Q","2008-Q3",-1.513153285,
"GBR","QGDP","TOT","PC_CHGPP","Q","2008-Q4",-2.235659661,
"GBR","QGDP","TOT","PC_CHGPP","Q","2009-Q1",-1.940930979,
"GBR","QGDP","TOT","PC_CHGPP","Q","2009-Q2",-0.286786226,
"GBR","QGDP","TOT","PC_CHGPP","Q","2009-Q3",0.132204777,
"GBR","QGDP","TOT","PC_CHGPP","Q","2009-Q4",0.341005222,
"GBR","QGDP","TOT","PC_CHGPP","Q","2010-Q1",0.949826918,
"GBR","QGDP","TOT","PC_CHGPP","Q","2010-Q2",1.143742541,
"GBR","QGDP","TOT","PC_CHGPP","Q","2010-Q3",0.63431984,
"GBR","QGDP","TOT","PC_CHGPP","Q","2010-Q4",0.137385936,
"GBR","QGDP","TOT","PC_CHGPP","Q","2011-Q1",0.253645895,
"GBR","QGDP","TOT","PC_CHGPP","Q","2011-Q2",0.05554265,
"GBR","QGDP","TOT","PC_CHGPP","Q","2011-Q3",0.153660086,
"GBR","QGDP","TOT","PC_CHGPP","Q","2011-Q4",-0.041728047,
"GBR","QGDP","TOT","PC_CHGPP","Q","2012-Q1",0.830481781,
"GBR","QGDP","TOT","PC_CHGPP","Q","2012-Q2",-0.056038575,
"GBR","QGDP","TOT","PC_CHGPP","Q","2012-Q3",1.242536205,
"GBR","QGDP","TOT","PC_CHGPP","Q","2012-Q4",-0.101464519,
"GBR","QGDP","TOT","PC_CHGPP","Q","2013-Q1",0.234370798,
"GBR","QGDP","TOT","PC_CHGPP","Q","2013-Q2",0.678973491,
"GBR","QGDP","TOT","PC_CHGPP","Q","2013-Q3",0.749008394,
"GBR","QGDP","TOT","PC_CHGPP","Q","2013-Q4",0.642727656,
"GBR","QGDP","TOT","PC_CHGPP","Q","2014-Q1",0.937213186,
"GBR","QGDP","TOT","PC_CHGPP","Q","2014-Q2",0.874234419,
"GBR","QGDP","TOT","PC_CHGPP","Q","2014-Q3",0.759640948,
"GBR","QGDP","TOT","PC_CHGPP","Q","2014-Q4",0.650659625,
"GBR","QGDP","TOT","PC_CHGPP","Q","2015-Q1",0.412696486,
"GBR","QGDP","TOT","PC_CHGPP","Q","2015-Q2",0.632878074,
"GBR","QGDP","TOT","PC_CHGPP","Q","2015-Q3",0.430890009,
"GBR","QGDP","TOT","PC_CHGPP","Q","2015-Q4",0.738668699,
"GBR","QGDP","TOT","PC_CHGPP","Q","2016-Q1",0.365381448,
"GBR","QGDP","TOT","PC_CHGPP","Q","2016-Q2",0.629457625,
"GBR","QGDP","TOT","PC_CHGPP","Q","2016-Q3",0.441599466,
"GBR","QGDP","TOT","PC_CHGPP","Q","2016-Q4",0.64995375,
"GBR","QGDP","TOT","PC_CHGPP","Q","2017-Q1",0.73915971,
"GBR","QGDP","TOT","PC_CHGPP","Q","2017-Q2",0.536199019,
"GBR","QGDP","TOT","PC_CHGPP","Q","2017-Q3",0.515931658,
"GBR","QGDP","TOT","PC_CHGPP","Q","2017-Q4",0.627325988,
"GBR","QGDP","TOT","PC_CHGPP","Q","2018-Q1",0.149766105,
"GBR","QGDP","TOT","PC_CHGPP","Q","2018-Q2",0.454842112,
"GBR","QGDP","TOT","PC_CHGPP","Q","2018-Q3",0.555787083,
"GBR","QGDP","TOT","PC_CHGPP","Q","2018-Q4",0.257173624,
"GBR","QGDP","TOT","PC_CHGPP","Q","2019-Q1",0.630363596,
"GBR","QGDP","TOT","PC_CHGPP","Q","2019-Q2",0.109963441,
"GBR","QGDP","TOT","PC_CHGPP","Q","2019-Q3",0.610854174,
"GBR","QGDP","TOT","PC_CHGPP","Q","2019-Q4",-0.025112203,
"GBR","QGDP","TOT","PC_CHGPP","Q","2020-Q1",-2.640828448,
"GBR","QGDP","TOT","PC_CHGPP","Q","2020-Q2",-20.991372606,
"GBR","QGDP","TOT","PC_CHGPP","Q","2020-Q3",16.608614293,
"GBR","QGDP","TOT","PC_CHGPP","Q","2020-Q4",1.213880983,
"GBR","QGDP","TOT","PC_CHGPP","Q","2021-Q1",-1.052939341,
"GBR","QGDP","TOT","PC_CHGPP","Q","2021-Q2",6.52844295,
"GBR","QGDP","TOT","PC_CHGPP","Q","2021-Q3",1.733513287,
"GBR","QGDP","TOT","PC_CHGPP","Q","2021-Q4",1.525013404,
"GBR","QGDP","TOT","PC_CHGPP","Q","2022-Q1",0.45780531,
"GBR","QGDP","TOT","PC_CHGPP","Q","2022-Q2",0.103523569,
"GBR","QGDP","TOT","PC_CHGPP","Q","2022-Q3",-0.163996716,
"GBR","QGDP","TOT","PC_CHGPP","Q","2022-Q4",0.013643961,
"JPN","QGDP","TOT","PC_CHGPP","Q","1960-Q2",0.18434399,"E"
"JPN","QGDP","TOT","PC_CHGPP","Q","1960-Q3",3.43451683,"E"
"JPN","QGDP","TOT","PC_CHGPP","Q","1960-Q4",3.843474641,"E"
"JPN","QGDP","TOT","PC_CHGPP","Q","1961-Q1",3.03976225,"E"
"JPN","QGDP","TOT","PC_CHGPP","Q","1961-Q2",2.131381825,"E"
"JPN","QGDP","TOT","PC_CHGPP","Q","1961-Q3",1.918908589,"E"
"JPN","QGDP","TOT","PC_CHGPP","Q","1961-Q4",4.587967502,"E"
"JPN","QGDP","TOT","PC_CHGPP","Q","1962-Q1",1.342397804,"E"
"JPN","QGDP","TOT","PC_CHGPP","Q","1962-Q2",1.398081898,"E"
"JPN","QGDP","TOT","PC_CHGPP","Q","1962-Q3",1.221843407,"E"
"JPN","QGDP","TOT","PC_CHGPP","Q","1962-Q4",2.089625056,"E"
"JPN","QGDP","TOT","PC_CHGPP","Q","1963-Q1",1.366700433,"E"
"JPN","QGDP","TOT","PC_CHGPP","Q","1963-Q2",2.943448429,"E"
"JPN","QGDP","TOT","PC_CHGPP","Q","1963-Q3",2.932389591,"E"
"JPN","QGDP","TOT","PC_CHGPP","Q","1963-Q4",3.445524369,"E"
"JPN","QGDP","TOT","PC_CHGPP","Q","1964-Q1",3.189414254,"E"
"JPN","QGDP","TOT","PC_CHGPP","Q","1964-Q2",2.412494839,"E"
"JPN","QGDP","TOT","PC_CHGPP","Q","1964-Q3",1.544361338,"E"
"JPN","QGDP","TOT","PC_CHGPP","Q","1964-Q4",1.250663295,"E"
"JPN","QGDP","TOT","PC_CHGPP","Q","1965-Q1",0.813162245,"E"
"JPN","QGDP","TOT","PC_CHGPP","Q","1965-Q2",1.248847841,"E"
"JPN","QGDP","TOT","PC_CHGPP","Q","1965-Q3",2.265972003,"E"
"JPN","QGDP","TOT","PC_CHGPP","Q","1965-Q4",1.553909699,"E"
"JPN","QGDP","TOT","PC_CHGPP","Q","1966-Q1",2.676417582,"E"
"JPN","QGDP","TOT","PC_CHGPP","Q","1966-Q2",3.912582843,"E"
"JPN","QGDP","TOT","PC_CHGPP","Q","1966-Q3",2.431441883,"E"
"JPN","QGDP","TOT","PC_CHGPP","Q","1966-Q4",1.998277154,"E"
"JPN","QGDP","TOT","PC_CHGPP","Q","1967-Q1",2.650178346,"E"
"JPN","QGDP","TOT","PC_CHGPP","Q","1967-Q2",2.6901539,"E"
"JPN","QGDP","TOT","PC_CHGPP","Q","1967-Q3",3.467643213,"E"
"JPN","QGDP","TOT","PC_CHGPP","Q","1967-Q4",1.933249747,"E"
"JPN","QGDP","TOT","PC_CHGPP","Q","1968-Q1",2.385972606,"E"
"JPN","QGDP","TOT","PC_CHGPP","Q","1968-Q2",3.411931155,"E"
"JPN","QGDP","TOT","PC_CHGPP","Q","1968-Q3",2.263971456,"E"
"JPN","QGDP","TOT","PC_CHGPP","Q","1968-Q4",5.69754582,"E"
"JPN","QGDP","TOT","PC_CHGPP","Q","1969-Q1",0.879461273,"E"
"JPN","QGDP","TOT","PC_CHGPP","Q","1969-Q2",2.911657781,"E"
"JPN","QGDP","TOT","PC_CHGPP","Q","1969-Q3",2.395415623,"E"
"JPN","QGDP","TOT","PC_CHGPP","Q","1969-Q4",3.90301332,"E"
"JPN","QGDP","TOT","PC_CHGPP","Q","1970-Q1",3.064074178,"E"
"JPN","QGDP","TOT","PC_CHGPP","Q","1970-Q2",1.212645697,"E"
"JPN","QGDP","TOT","PC_CHGPP","Q","1970-Q3",2.680797035,"E"
"JPN","QGDP","TOT","PC_CHGPP","Q","1970-Q4",-0.322008363,"E"
"JPN","QGDP","TOT","PC_CHGPP","Q","1971-Q1",0.910971913,"E"
"JPN","QGDP","TOT","PC_CHGPP","Q","1971-Q2",1.613126047,"E"
"JPN","QGDP","TOT","PC_CHGPP","Q","1971-Q3",1.218442597,"E"
"JPN","QGDP","TOT","PC_CHGPP","Q","1971-Q4",0.911049697,"E"
"JPN","QGDP","TOT","PC_CHGPP","Q","1972-Q1",3.258014557,"E"
"JPN","QGDP","TOT","PC_CHGPP","Q","1972-Q2",1.881993872,"E"
"JPN","QGDP","TOT","PC_CHGPP","Q","1972-Q3",2.13452832,"E"
"JPN","QGDP","TOT","PC_CHGPP","Q","1972-Q4",2.515679627,"E"
"JPN","QGDP","TOT","PC_CHGPP","Q","1973-Q1",3.344675477,"E"
"JPN","QGDP","TOT","PC_CHGPP","Q","1973-Q2",0.91447627,"E"
"JPN","QGDP","TOT","PC_CHGPP","Q","1973-Q3",0.291681205,"E"
"JPN","QGDP","TOT","PC_CHGPP","Q","1973-Q4",1.235735789,"E"
"JPN","QGDP","TOT","PC_CHGPP","Q","1974-Q1",-3.435981747,"E"
"JPN","QGDP","TOT","PC_CHGPP","Q","1974-Q2",0.720303476,"E"
"JPN","QGDP","TOT","PC_CHGPP","Q","1974-Q3",1.279660157,"E"
"JPN","QGDP","TOT","PC_CHGPP","Q","1974-Q4",-0.542348904,"E"
"JPN","QGDP","TOT","PC_CHGPP","Q","1975-Q1",0.130852508,"E"
"JPN","QGDP","TOT","PC_CHGPP","Q","1975-Q2",2.220142359,"E"
"JPN","QGDP","TOT","PC_CHGPP","Q","1975-Q3",1.138138264,"E"
"JPN","QGDP","TOT","PC_CHGPP","Q","1975-Q4",1.051509853,"E"
"JPN","QGDP","TOT","PC_CHGPP","Q","1976-Q1",0.847324585,"E"
"JPN","QGDP","TOT","PC_CHGPP","Q","1976-Q2",0.590800499,"E"
"JPN","QGDP","TOT","PC_CHGPP","Q","1976-Q3",1.406011224,"E"
"JPN","QGDP","TOT","PC_CHGPP","Q","1976-Q4",0.118914049,"E"
"JPN","QGDP","TOT","PC_CHGPP","Q","1977-Q1",2.187257002,"E"
"JPN","QGDP","TOT","PC_CHGPP","Q","1977-Q2",0.703787517,"E"
"JPN","QGDP","TOT","PC_CHGPP","Q","1977-Q3",0.681686576,"E"
"JPN","QGDP","TOT","PC_CHGPP","Q","1977-Q4",1.356456852,"E"
